date,cloud_cover_max (%),cloud_cover_min (%),dew_point_2m_max (°C),dew_point_2m_min (°C),relative_humidity_2m_max (%),relative_humidity_2m_min (%),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),weather_code,temperature_2m_max  (°C),temperature_2m_min  (°C),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (mm),precipitation_hours (hour),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h)
2005-10-09,91,1,17.6,11.7,92,46,16.6,6.6,2.0,23.390999,17.591,41342.375,36335.145,0.0,0.0,0.0,0.0,21.288757,38.519997
2005-10-10,60,6,15.8,14.1,87,56,11.5,6.6,3.0,24.991,15.591,41209.05,36000.0,0.0,0.0,0.0,0.0,14.81259,24.48
2005-10-11,99,21,16.9,13.2,96,48,8.6,1.8,63.0,23.991,17.991,41076.24,31016.291,15.400001,15.400001,0.0,15.0,16.08761,27.72
2005-10-12,98,18,19.0,16.9,95,67,9.0,2.0,63.0,25.991,19.041,40944.035,36000.0,6.0,6.0,0.0,8.0,10.587917,23.039999
2005-10-13,91,17,20.3,18.5,97,67,9.4,5.1,3.0,25.991,19.491,40812.54,36000.0,0.0,0.0,0.0,0.0,15.716793,29.16
2005-10-14,100,19,20.3,18.5,99,64,5.0,0.4,3.0,25.791,20.991,40681.855,36000.0,0.0,0.0,0.0,0.0,17.935081,32.399998
2005-10-15,99,27,20.4,18.8,93,66,15.8,8.0,3.0,26.091,20.241,40552.074,35162.12,0.0,0.0,0.0,0.0,12.7279215,20.519999
2005-10-16,98,0,19.5,16.5,93,56,9.0,3.1,3.0,28.941,19.291,40423.31,36000.0,0.0,0.0,0.0,0.0,13.37825,24.48
2005-10-17,100,2,19.2,17.2,95,49,12.6,4.4,3.0,27.691,19.390999,40295.656,36000.0,0.0,0.0,0.0,0.0,14.693999,22.68
2005-10-18,100,0,20.9,16.2,94,62,10.4,3.1,51.0,27.591,21.341,40169.07,29486.7,0.2,0.2,0.0,1.0,19.914215,31.68
2005-10-19,100,8,21.2,19.4,97,61,19.8,10.5,3.0,26.091,21.791,40042.516,18894.164,0.0,0.0,0.0,0.0,22.545315,44.28
2005-10-20,100,83,21.0,18.9,94,65,19.8,8.8,2.0,27.341,20.191,39915.883,36000.0,0.0,0.0,0.0,0.0,20.275383,33.12
2005-10-21,74,1,20.8,17.9,90,65,8.3,1.9,2.0,25.390999,19.341,39789.266,36000.0,0.0,0.0,0.0,0.0,17.58481,26.28
2005-10-22,73,0,18.6,16.2,91,57,13.7,8.4,3.0,26.491,16.640999,39662.785,36000.0,0.0,0.0,0.0,0.0,14.044615,25.56
2005-10-23,100,0,19.1,16.6,100,55,4.0,0.4,51.0,25.191,18.390999,39536.547,36000.0,0.2,0.2,0.0,2.0,19.083395,34.56
2005-10-24,98,4,19.1,17.2,98,62,7.6,0.4,3.0,24.691,18.591,39410.664,36000.0,0.0,0.0,0.0,0.0,13.608762,28.44
2005-10-25,91,0,18.0,15.2,92,56,9.4,6.1,55.0,23.390999,16.741,39285.25,36000.0,2.0,2.0,0.0,5.0,11.753876,24.84
2005-10-26,77,4,17.5,16.2,97,65,5.8,1.8,51.0,24.841,16.241,39160.418,35995.504,0.1,0.1,0.0,1.0,12.641076,20.880001
2005-10-27,74,2,18.3,15.3,99,56,5.0,1.6,51.0,25.941,17.140999,39036.285,35927.906,0.2,0.2,0.0,1.0,13.70839,23.759998
2005-10-28,100,1,18.8,16.3,100,56,6.1,2.0,3.0,26.741,18.890999,38912.973,35797.47,0.0,0.0,0.0,0.0,19.134262,31.68
2005-10-29,80,1,19.2,16.8,96,55,10.8,5.9,51.0,26.140999,19.241,38790.6,34013.25,1.1,1.1,0.0,4.0,17.826363,29.88
2005-10-30,81,0,19.4,16.8,96,57,12.2,6.0,2.0,27.791,19.291,38669.293,35539.22,0.0,0.0,0.0,0.0,17.22742,30.960001
2005-10-31,71,0,19.5,15.1,95,46,16.2,9.3,3.0,25.741,18.191,38549.184,34208.113,0.0,0.0,0.0,0.0,17.25373,32.399998
2005-11-01,100,2,18.7,16.6,95,57,11.9,4.4,2.0,25.140999,18.091,38430.383,35285.36,0.0,0.0,0.0,0.0,11.753876,21.24
2005-11-02,50,1,18.8,15.0,93,54,13.3,2.2,2.0,25.741,17.041,38313.03,35160.44,0.0,0.0,0.0,0.0,14.512064,26.64
2005-11-03,56,0,19.0,16.9,99,59,9.4,3.1,2.0,26.390999,19.291,38197.26,34391.336,0.0,0.0,0.0,0.0,14.255272,25.56
2005-11-04,75,0,18.9,15.3,96,51,7.2,3.4,51.0,24.241,18.491,38083.21,33336.152,1.1,1.1,0.0,4.0,9.3669195,22.319998
2005-11-05,98,10,18.8,17.1,97,65,5.8,2.3,61.0,23.140999,17.591,37971.01,31561.162,8.900001,8.900001,0.0,12.0,8.707238,21.96
2005-11-06,100,40,17.8,16.8,98,69,7.2,2.6,55.0,21.241,16.491,37860.81,34677.625,4.3,4.3,0.0,8.0,16.516901,29.519999
2005-11-07,84,5,17.2,12.4,97,59,13.0,7.2,0.0,21.890999,14.240999,37752.574,34561.676,0.0,0.0,0.0,0.0,11.4862,21.96
2005-11-08,8,0,12.6,9.4,84,45,9.7,4.6,0.0,24.091,13.441,37645.242,34446.55,0.0,0.0,0.0,0.0,16.171976,25.919998
2005-11-09,7,0,14.1,10.0,94,41,9.4,5.6,51.0,22.741,15.091,37538.703,34332.13,0.2,0.2,0.0,2.0,15.459054,27.0
2005-11-10,40,0,15.0,11.8,93,50,9.7,1.3,51.0,22.191,15.391,37433.074,34218.54,0.7,0.7,0.0,5.0,12.261158,24.84
2005-11-11,58,3,15.9,13.2,94,57,7.6,2.9,61.0,20.441,14.691,37328.473,32871.375,6.5,6.5,0.0,13.0,12.538134,24.84
2005-11-12,89,30,16.1,14.0,96,72,8.6,1.0,53.0,21.890999,14.990999,37225.027,33994.395,3.3,3.3,0.0,10.0,18.864824,30.599998
2005-11-13,100,0,16.3,14.7,98,65,12.6,3.1,2.0,26.091,15.141,37122.86,33884.11,0.0,0.0,0.0,0.0,18.218275,31.68
2005-11-14,50,0,17.6,12.3,97,42,13.0,3.8,3.0,24.390999,18.791,37022.094,29734.61,0.0,0.0,0.0,0.0,22.79684,39.6
2005-11-15,100,18,15.6,10.1,76,44,23.0,12.8,3.0,21.791,14.691,36922.86,33667.85,0.0,0.0,0.0,0.0,17.518356,29.519999
2005-11-16,98,0,14.4,6.8,85,50,11.5,1.5,3.0,20.741,12.790999,36825.29,33562.156,0.0,0.0,0.0,0.0,28.90107,50.399998
2005-11-17,82,0,11.3,2.7,85,41,20.5,11.7,3.0,21.441,10.941,36729.516,33458.297,0.0,0.0,0.0,0.0,10.30883,19.44
2005-11-18,98,0,10.7,6.5,90,39,9.4,1.5,3.0,20.191,12.740999,36635.68,32074.455,0.0,0.0,0.0,0.0,22.148046,39.96
2005-11-19,83,0,11.8,8.9,89,48,16.9,8.8,3.0,17.691,13.040999,36543.91,30843.316,0.0,0.0,0.0,0.0,17.654688,30.960001
2005-11-20,86,8,10.9,6.9,75,54,15.1,8.0,3.0,19.841,12.591,36454.348,28670.863,0.0,0.0,0.0,0.0,20.858265,35.28
2005-11-21,100,27,9.2,6.9,77,44,7.6,0.5,3.0,19.841,12.641,36367.133,31366.14,0.0,0.0,0.0,0.0,18.709612,35.64
2005-11-22,100,9,10.1,8.5,79,48,13.3,6.2,51.0,16.291,10.341,36282.406,32971.88,0.1,0.1,0.0,1.0,21.407139,42.48
2005-11-23,74,2,8.2,5.1,81,49,13.3,6.4,3.0,15.941,9.790999,36200.32,32703.33,0.0,0.0,0.0,0.0,23.617756,41.760002
2005-11-24,100,0,6.4,1.9,77,40,15.5,7.2,0.0,16.341,7.541,36121.016,32795.68,0.0,0.0,0.0,0.0,20.724247,34.2
2005-11-25,1,0,2.9,-0.2,68,33,22.3,10.5,0.0,16.991,8.391,36044.637,32712.19,0.0,0.0,0.0,0.0,29.627365,52.199997
2005-11-26,0,0,1.9,0.1,63,34,30.2,18.0,51.0,18.091,9.740999,35971.336,32446.914,0.2,0.2,0.0,1.0,24.192429,43.56
2005-11-27,90,0,4.2,0.0,63,30,17.6,10.8,3.0,17.441,6.8910003,35901.125,32555.195,0.0,0.0,0.0,0.0,14.973576,27.72
2005-11-28,100,0,2.5,-5.8,70,20,18.0,10.0,51.0,19.591,5.741,35833.19,26161.309,0.4,0.4,0.0,2.0,16.62249,29.16
2005-11-29,100,4,7.4,-6.0,69,18,15.5,8.0,61.0,17.541,12.490999,35767.45,7183.5386,12.1,12.1,0.0,18.0,18.0,38.519997
2005-11-30,100,96,13.1,8.1,97,67,14.0,4.7,61.0,13.641,11.091,35703.97,1459.276,9.2,9.2,0.0,17.0,20.948164,40.32
2005-12-01,100,0,12.8,7.0,95,65,27.0,16.5,3.0,16.390999,9.740999,35642.848,31398.752,0.0,0.0,0.0,0.0,20.774214,33.48
2005-12-02,95,0,7.6,5.1,83,47,18.4,8.7,0.0,19.041,8.441,35584.152,31800.844,0.0,0.0,0.0,0.0,20.497883,34.2
2005-12-03,2,0,9.1,4.5,81,46,14.0,8.3,2.0,19.890999,10.641,35527.984,31575.78,0.0,0.0,0.0,0.0,17.057314,27.72
2005-12-04,74,0,13.0,8.8,93,57,12.2,3.6,3.0,20.140999,9.341,35474.418,31169.074,0.0,0.0,0.0,0.0,17.373497,27.359999
2005-12-05,99,27,11.0,5.8,92,52,11.2,2.9,3.0,19.441,9.191,35423.54,30331.1,0.0,0.0,0.0,0.0,16.08761,26.64
2005-12-06,98,7,11.6,5.6,92,47,8.3,2.5,1.0,17.390999,10.891,35375.434,31220.582,0.0,0.0,0.0,0.0,19.242327,34.56
2005-12-07,31,4,11.5,6.6,94,54,6.1,1.6,3.0,15.990999,9.641,35330.188,31252.312,0.0,0.0,0.0,0.0,15.408671,27.0
2005-12-08,100,0,6.7,4.4,79,46,6.8,2.1,3.0,15.441,9.841,35287.875,24996.61,0.0,0.0,0.0,0.0,20.390114,37.44
2005-12-09,100,6,6.9,4.5,77,49,18.4,10.6,53.0,14.091,6.841,35248.594,30885.5,1.9,1.9,0.0,6.0,13.363711,24.48
2005-12-10,77,6,8.4,4.3,93,58,14.0,8.3,55.0,11.540999,7.991,35212.418,17005.588,4.6,4.6,0.0,11.0,21.261345,38.519997
2005-12-11,100,7,8.8,6.0,92,69,17.3,9.4,55.0,15.040999,6.741,35179.426,27209.002,3.6,3.6,0.0,5.0,17.873556,30.599998
2005-12-12,100,0,9.8,5.0,92,57,12.2,4.7,63.0,13.941,11.091,35149.715,0.0,39.6,39.6,0.0,24.0,49.934994,91.439995
2005-12-13,100,99,12.8,9.7,95,88,23.0,12.1,61.0,16.491,11.891,35123.348,30600.324,8.2,8.2,0.0,13.0,34.04047,60.839996
2005-12-14,100,35,11.6,9.0,92,61,28.1,11.5,3.0,15.540999,11.591,35100.41,27377.693,0.0,0.0,0.0,0.0,23.740902,44.28
2005-12-15,100,18,11.3,7.3,89,63,17.3,10.4,2.0,15.040999,8.990999,35080.984,30321.746,0.0,0.0,0.0,0.0,25.476198,49.68
2005-12-16,78,0,7.1,4.7,77,54,19.8,12.2,0.0,16.491,7.591,35065.14,31041.088,0.0,0.0,0.0,0.0,21.611998,36.0
2005-12-17,14,0,7.3,2.5,74,49,15.1,10.5,3.0,13.141,9.240999,35052.92,30624.62,0.0,0.0,0.0,0.0,33.74796,56.88
2005-12-18,96,1,6.2,3.8,77,53,20.2,8.3,51.0,12.441,8.591,35044.17,29893.172,0.1,0.1,0.0,1.0,10.1376915,19.8
2005-12-19,99,33,6.1,3.0,78,53,6.1,3.1,51.0,13.290999,5.791,35038.812,31069.89,0.1,0.1,0.0,1.0,10.464797,19.8
2005-12-20,71,7,6.2,3.6,91,52,7.2,3.4,51.0,14.040999,5.6410003,35036.83,31098.47,0.3,0.3,0.0,3.0,13.039754,21.599998
2005-12-21,100,13,7.8,4.9,96,56,9.0,3.6,51.0,14.091,9.091,35038.19,29899.365,0.8,0.8,0.0,4.0,19.855558,35.64
2005-12-22,68,15,7.8,4.2,91,52,14.0,8.5,2.0,14.191,5.491,35042.88,31162.393,0.0,0.0,0.0,0.0,14.512064,25.199999
2005-12-23,75,0,6.2,3.6,90,51,15.5,9.7,51.0,14.790999,8.091,35050.85,31197.514,0.2,0.2,0.0,2.0,14.77755,23.4
2005-12-24,90,9,8.7,6.0,89,63,8.6,5.1,3.0,14.591,6.341,35062.086,31234.6,0.0,0.0,0.0,0.0,20.056877,36.719997
2005-12-25,95,0,6.3,2.1,93,43,13.0,7.6,1.0,16.341,4.8910003,35076.543,31273.535,0.0,0.0,0.0,0.0,13.684735,22.319998
2005-12-26,40,0,8.4,3.8,93,56,10.1,7.4,51.0,18.691,7.1410003,35094.203,26059.402,0.1,0.1,0.0,1.0,24.29133,41.760002
2005-12-27,95,0,9.4,4.9,87,53,18.0,9.2,2.0,17.741,8.891,35115.016,31356.51,0.0,0.0,0.0,0.0,17.414476,31.319998
2005-12-28,60,0,8.5,4.6,88,42,9.4,3.2,53.0,13.490999,8.341,35138.96,10788.495,3.0,3.0,0.0,10.0,25.812277,43.92
2005-12-29,100,4,10.3,4.5,95,75,14.0,6.3,0.0,12.790999,5.841,35165.984,31445.543,0.0,0.0,0.0,0.0,17.884428,32.039997
2005-12-30,10,0,3.8,1.7,82,47,9.7,6.0,3.0,15.990999,5.341,35196.06,31492.045,0.0,0.0,0.0,0.0,15.937878,25.199999
2005-12-31,92,1,6.4,3.0,87,46,16.6,8.0,3.0,16.541,7.291,35229.145,31069.998,0.0,0.0,0.0,0.0,18.837322,31.68
2006-01-01,100,0,7.1,3.1,79,51,19.1,11.8,51.0,15.040999,7.741,35265.2,31588.443,0.1,0.1,0.0,1.0,20.87379,38.16
2006-01-02,56,0,7.0,3.1,83,45,10.4,5.5,1.0,13.891,6.091,35304.18,31638.104,0.0,0.0,0.0,0.0,24.798225,43.92
2006-01-03,37,0,4.8,1.9,86,44,14.8,9.2,2.0,13.490999,6.191,35346.055,31688.582,0.0,0.0,0.0,0.0,24.567198,47.519997
2006-01-04,73,1,4.7,2.4,85,48,22.0,13.3,2.0,13.341,5.191,35390.766,30228.766,0.0,0.0,0.0,0.0,15.629971,27.359999
2006-01-05,75,0,4.6,1.9,79,49,18.7,9.0,0.0,13.941,5.491,35438.28,31791.53,0.0,0.0,0.0,0.0,11.525623,20.16
2006-01-06,7,0,5.1,3.1,89,48,10.8,5.1,1.0,14.141,4.091,35488.645,31850.91,0.0,0.0,0.0,0.0,16.700275,33.12
2006-01-07,42,0,5.6,-0.8,81,36,13.7,9.7,61.0,15.591,9.141,35542.426,8764.484,9.8,9.8,0.0,13.0,34.653625,63.0
2006-01-08,100,43,10.2,5.1,90,60,16.2,9.7,61.0,14.290999,8.441,35599.633,30578.953,5.4,5.4,0.0,10.0,23.78453,46.079998
2006-01-09,99,27,10.6,7.1,92,78,14.4,2.3,53.0,13.141,9.290999,35660.133,32011.484,3.3999999,3.3999999,0.0,13.0,20.774214,34.2
2006-01-10,88,25,10.1,7.0,95,75,18.4,11.3,53.0,13.040999,7.791,35723.797,32070.225,1.0,1.0,0.0,5.0,16.981165,30.239998
2006-01-11,54,7,7.5,5.8,89,69,19.4,11.1,51.0,12.391,7.3910003,35790.496,32130.227,2.3,2.3,0.0,13.0,22.657131,42.48
2006-01-12,48,23,7.0,5.0,93,63,22.0,13.6,51.0,12.290999,6.741,35860.1,31464.523,0.1,0.1,0.0,1.0,15.256526,25.919998
2006-01-13,98,12,6.7,3.9,87,64,11.2,5.9,51.0,12.391,3.941,35932.484,32253.547,0.8,0.8,0.0,3.0,12.0694,21.96
2006-01-14,55,7,6.9,3.1,95,63,7.9,7.2,51.0,12.341,4.6410003,36007.516,32319.988,0.1,0.1,0.0,1.0,17.076298,30.239998
2006-01-15,41,3,5.4,3.3,92,54,12.6,8.9,3.0,13.391,6.091,36085.07,32382.723,0.0,0.0,0.0,0.0,17.566378,29.88
2006-01-16,92,4,6.6,4.2,88,58,7.9,3.4,3.0,14.391,3.641,36165.03,32400.0,0.0,0.0,0.0,0.0,14.869351,27.0
2006-01-17,100,64,5.1,-0.4,95,36,9.0,3.7,3.0,15.691,5.3910003,36247.266,32441.918,0.0,0.0,0.0,0.0,15.575981,26.28
2006-01-18,100,0,5.7,0.6,84,41,5.4,1.8,3.0,15.490999,3.941,36331.645,32442.236,0.0,0.0,0.0,0.0,13.556282,26.28
2006-01-19,100,0,10.0,2.7,92,61,12.2,5.6,63.0,15.141,12.540999,36418.062,6633.047,24.300001,24.300001,0.0,22.0,32.15507,51.12
2006-01-20,100,88,13.4,9.6,96,81,21.2,12.4,61.0,14.641,12.490999,36506.387,2970.34,15.3,15.3,0.0,24.0,28.551426,47.88
2006-01-21,100,88,13.5,10.8,94,89,23.0,9.9,51.0,14.841,10.841,36596.508,32400.0,0.1,0.1,0.0,1.0,33.05145,57.239998
2006-01-22,89,14,10.1,6.0,88,60,29.2,17.7,51.0,11.891,7.3910003,36688.3,32440.691,0.1,0.1,0.0,1.0,38.052868,66.96
2006-01-23,55,14,6.2,1.5,83,55,32.4,18.9,51.0,10.141,5.791,36781.652,32439.387,0.5,0.5,0.0,5.0,32.825207,55.44
2006-01-24,72,5,4.0,2.0,83,59,34.2,20.8,51.0,10.591,5.291,36876.453,32437.637,0.2,0.2,0.0,2.0,29.869154,50.76
2006-01-25,68,15,3.8,0.9,85,52,11.5,7.8,3.0,11.591,1.9909999,36972.59,28800.0,0.0,0.0,0.0,0.0,24.884306,41.039997
2006-01-26,100,7,3.0,0.1,94,46,9.0,5.8,3.0,13.641,4.841,37070.113,32728.307,0.0,0.0,0.0,0.0,19.486609,36.0
2006-01-27,100,0,5.3,0.9,76,50,23.4,12.1,3.0,16.890999,7.8910003,37170.027,32637.184,0.0,0.0,0.0,0.0,23.828083,41.399998
2006-01-28,100,0,10.6,4.1,83,55,25.9,15.8,3.0,17.941,12.141,37272.414,24756.432,0.0,0.0,0.0,0.0,20.08916,32.760002
2006-01-29,100,81,12.1,10.5,90,66,19.4,13.0,63.0,16.341,10.490999,37377.117,20639.596,18.099998,18.099998,0.0,21.0,19.346441,33.48
2006-01-30,100,59,12.8,9.9,97,76,13.0,7.9,61.0,15.490999,6.241,37483.99,30796.904,9.7,9.7,0.0,12.0,26.865265,45.0
2006-01-31,100,5,11.3,6.1,99,69,7.6,4.7,53.0,16.041,11.191,37592.875,28971.494,1.9000001,1.9000001,0.0,6.0,30.811037,54.36
2006-02-01,100,4,10.3,7.4,91,62,33.1,19.1,3.0,16.741,10.141,37703.637,33445.547,0.0,0.0,0.0,0.0,19.881649,37.44
2006-02-02,81,5,10.1,8.1,94,57,9.0,4.2,3.0,17.341,6.991,37816.13,32511.066,0.0,0.0,0.0,0.0,11.966954,20.519999
2006-02-03,99,0,11.1,6.1,94,59,6.8,3.6,55.0,17.091,8.141,37930.207,26961.305,2.2,2.2,0.0,3.0,12.031756,22.68
2006-02-04,97,0,10.3,6.0,92,60,9.7,0.4,53.0,14.040999,8.040999,38045.74,30139.746,2.5000002,2.5000002,0.0,10.0,20.466246,37.44
2006-02-05,99,17,9.3,7.7,98,71,10.8,4.6,2.0,13.191,8.191,38162.586,34036.973,0.0,0.0,0.0,0.0,30.737339,52.92
2006-02-06,57,1,8.3,1.6,91,47,33.5,19.6,51.0,10.990999,7.491,38280.617,33390.27,0.1,0.1,0.0,1.0,40.25888,65.159996
2006-02-07,87,0,2.9,-0.2,71,46,22.3,12.5,3.0,15.240999,5.8910003,38399.7,34076.887,0.0,0.0,0.0,0.0,16.418526,27.359999
2006-02-08,98,0,6.2,3.1,84,49,12.6,4.8,1.0,17.491,4.841,38519.707,35175.547,0.0,0.0,0.0,0.0,14.512064,25.199999
2006-02-09,42,0,8.0,3.8,93,42,10.8,2.3,3.0,17.441,3.9910002,38640.51,33851.652,0.0,0.0,0.0,0.0,8.669949,17.64
2006-02-10,98,0,10.1,3.8,99,48,8.6,4.5,3.0,14.591,8.240999,38761.992,32113.754,0.0,0.0,0.0,0.0,18.455048,30.599998
2006-02-11,99,0,8.4,6.2,92,58,15.8,9.7,51.0,13.391,8.591,38884.023,26386.66,0.2,0.2,0.0,1.0,18.947083,33.839996
2006-02-12,100,8,7.0,2.7,80,50,17.3,9.8,51.0,12.441,6.791,39006.492,17573.342,1.0,1.0,0.0,4.0,14.04,24.84
2006-02-13,100,2,5.5,1.7,80,48,11.2,5.5,3.0,13.091,6.991,39129.27,35020.016,0.0,0.0,0.0,0.0,12.10157,24.119999
2006-02-14,87,7,6.2,3.3,89,52,11.2,6.2,2.0,14.540999,4.991,39252.25,36068.812,0.0,0.0,0.0,0.0,20.570463,33.839996
2006-02-15,60,0,6.2,2.0,95,43,12.2,7.5,1.0,18.841,6.691,39375.484,36295.22,0.0,0.0,0.0,0.0,18.892282,31.68
2006-02-16,20,0,7.1,3.8,83,40,21.6,10.7,2.0,18.841,6.191,39500.066,35705.273,0.0,0.0,0.0,0.0,15.315873,25.56
2006-02-17,52,0,10.2,5.1,93,49,7.2,0.5,3.0,17.491,8.441,39626.113,21819.549,0.0,0.0,0.0,0.0,17.974781,32.760002
2006-02-18,100,4,11.5,7.0,98,57,10.8,6.2,2.0,18.341,8.891,39753.496,36692.203,0.0,0.0,0.0,0.0,16.610792,27.359999
2006-02-19,66,0,10.9,8.7,99,54,10.1,3.8,53.0,16.491,8.141,39882.1,36826.902,1.8000001,1.8000001,0.0,4.0,21.817902,35.28
2006-02-20,74,0,9.8,4.6,86,56,15.8,8.4,1.0,20.091,7.941,40011.8,36962.56,0.0,0.0,0.0,0.0,20.633371,34.92
2006-02-21,48,0,7.0,0.4,65,32,21.2,12.7,51.0,17.541,8.740999,40142.49,37099.06,0.7,0.7,0.0,3.0,17.068707,35.28
2006-02-22,100,0,13.1,5.5,95,61,12.6,8.6,63.0,14.941,11.841,40274.04,14748.503,9.3,9.3,0.0,11.0,39.888584,68.03999
2006-02-23,100,40,13.2,7.5,95,75,19.4,2.2,51.0,16.640999,9.691,40406.344,37374.074,0.2,0.2,0.0,1.0,30.77105,59.76
2006-02-24,87,0,8.6,3.9,82,43,12.2,0.8,55.0,15.240999,7.541,40539.293,37512.348,2.8,2.8,0.0,6.0,22.881958,39.239998
2006-02-25,67,0,7.2,1.0,94,38,14.8,4.0,3.0,15.841,3.841,40672.777,27826.992,0.0,0.0,0.0,0.0,26.932714,45.0
2006-02-26,100,0,4.9,2.1,88,42,11.5,6.7,51.0,18.241,7.341,40806.688,31482.656,0.2,0.2,0.0,1.0,22.183128,37.44
2006-02-27,100,0,7.2,3.0,83,40,14.0,6.6,2.0,16.291,7.741,40940.914,37928.867,0.0,0.0,0.0,0.0,31.581665,55.44
2006-02-28,79,1,6.3,2.6,77,40,9.0,4.1,3.0,19.691,6.841,41075.36,37807.957,0.0,0.0,0.0,0.0,16.62249,27.0
2006-03-01,91,37,7.4,4.0,91,38,10.1,7.0,51.0,18.041,10.141,41209.91,38206.836,0.4,0.4,0.0,2.0,23.623243,42.12
2006-03-02,97,0,10.2,4.9,79,56,15.1,8.6,3.0,17.390999,7.6410003,41344.47,38345.59,0.0,0.0,0.0,0.0,16.563911,26.28
2006-03-03,99,0,8.2,4.3,89,44,12.2,7.6,3.0,18.191,8.091,41478.93,38484.035,0.0,0.0,0.0,0.0,20.49156,32.039997
2006-03-04,95,0,10.4,6.8,95,51,11.9,2.6,3.0,23.691,11.990999,41613.19,38622.086,0.0,0.0,0.0,0.0,35.545326,63.0
2006-03-05,90,0,8.0,3.6,69,29,34.9,19.8,3.0,14.740999,9.040999,41747.16,38759.625,0.0,0.0,0.0,0.0,38.047756,67.67999
2006-03-06,99,0,8.9,-0.5,80,35,25.2,11.5,53.0,12.490999,8.240999,41880.73,38896.57,1.9000002,1.9000002,0.0,8.0,43.421432,88.56
2006-03-07,59,8,3.6,1.7,71,50,47.2,26.1,3.0,13.040999,7.991,42013.957,2978.6624,0.0,0.0,0.0,0.0,23.893261,50.399998
2006-03-08,100,19,9.5,1.7,80,63,12.2,7.2,0.0,22.041,9.290999,42147.86,39169.54,0.0,0.0,0.0,0.0,13.527572,22.68
2006-03-09,13,0,9.8,7.4,89,39,11.5,2.9,61.0,20.890999,8.040999,42282.55,36979.875,2.7,2.7,0.0,4.0,21.30093,39.6
2006-03-10,100,0,12.0,6.8,93,49,6.8,3.1,53.0,19.791,7.991,42417.953,28103.947,1.5,1.5,0.0,3.0,38.50654,72.72
2006-03-11,100,1,7.9,-0.6,87,28,17.6,9.6,3.0,14.941,9.091,42553.957,39406.656,0.0,0.0,0.0,0.0,47.358814,82.079994
2006-03-12,88,0,3.6,1.0,68,39,49.3,29.3,51.0,13.441,8.540999,42690.48,39459.555,0.5,0.5,0.0,4.0,37.207355,64.079994
2006-03-13,62,3,2.5,-0.5,64,38,29.2,17.1,3.0,15.141,6.841,42827.434,31515.635,0.0,0.0,0.0,0.0,18.532133,36.36
2006-03-14,98,1,6.0,1.7,81,43,11.5,6.3,1.0,17.140999,5.191,42964.723,39564.344,0.0,0.0,0.0,0.0,11.726277,25.199999
2006-03-15,44,0,7.8,3.8,92,42,9.7,1.9,2.0,23.341,9.091,43102.26,39600.0,0.0,0.0,0.0,0.0,13.358861,25.919998
2006-03-16,74,0,9.3,6.3,92,34,8.6,3.1,3.0,18.191,10.141,43239.96,39600.0,0.0,0.0,0.0,0.0,17.518356,34.2
2006-03-17,96,0,11.0,7.8,98,51,6.1,3.9,3.0,20.491,9.240999,43377.727,31422.908,0.0,0.0,0.0,0.0,23.166218,40.68
2006-03-18,100,65,11.6,9.2,100,50,4.3,0.7,3.0,19.591,12.141,43515.48,39600.0,0.0,0.0,0.0,0.0,26.042212,47.519997
2006-03-19,99,0,12.4,11.1,94,59,15.8,4.7,3.0,22.541,9.441,43653.12,39682.11,0.0,0.0,0.0,0.0,17.477621,32.760002
2006-03-20,95,0,11.4,9.2,99,46,8.6,2.1,51.0,23.390999,11.441,43790.566,39675.875,0.3,0.3,0.0,2.0,20.808498,38.88
2006-03-21,100,0,12.5,10.4,96,50,11.5,5.3,3.0,20.341,12.841,43927.723,39667.797,0.0,0.0,0.0,0.0,29.363731,55.079998
2006-03-22,96,0,12.2,6.8,96,42,12.6,2.4,3.0,21.691,11.790999,44064.508,40102.81,0.0,0.0,0.0,0.0,19.161337,40.32
2006-03-23,93,0,8.7,3.8,79,31,13.3,6.8,3.0,24.541,9.040999,44200.824,40020.82,0.0,0.0,0.0,0.0,17.193533,34.92
2006-03-24,87,0,10.8,6.8,90,34,7.6,3.3,2.0,23.341,13.591,44336.586,39927.664,0.0,0.0,0.0,0.0,14.512064,32.760002
2006-03-25,75,0,13.1,8.6,89,40,10.4,3.7,0.0,21.041,11.691,44471.695,40435.74,0.0,0.0,0.0,0.0,15.725037,32.399998
2006-03-26,7,0,11.9,9.5,93,49,8.3,4.4,0.0,25.291,9.740999,44606.066,40557.74,0.0,0.0,0.0,0.0,20.771093,34.2
2006-03-27,18,0,11.5,9.4,99,38,9.4,5.7,3.0,31.241,13.990999,44739.75,40903.61,0.0,0.0,0.0,0.0,22.45315,46.079998
2006-03-28,100,1,11.2,7.2,79,22,17.3,1.0,3.0,21.491,13.941,44873.68,40590.145,0.0,0.0,0.0,0.0,18.1041,31.68
2006-03-29,100,0,10.5,4.5,77,34,11.2,4.6,3.0,21.291,10.490999,45007.98,41320.977,0.0,0.0,0.0,0.0,14.84318,28.08
2006-03-30,82,0,10.8,3.6,95,32,9.0,5.7,3.0,25.941,10.391,45142.56,41179.367,0.0,0.0,0.0,0.0,13.276144,26.64
